state_name,pincode,transaction_count,transaction_amount,trans_year,quarter
Andhra Pradesh,517507,6660899,12913687866.526722,2022,1
Andhra Pradesh,520002,6254668,16297042494.467913,2022,1
Andhra Pradesh,522001,5691035,15226428277.57111,2022,1
Andhra Pradesh,515001,5585462,11393585212.479506,2022,1
Andhra Pradesh,530016,5554647,9991176892.061853,2022,1
Andhra Pradesh,516001,4513789,11365056779.562836,2022,1
Andhra Pradesh,520010,4492155,9108501441.854177,2022,1
Andhra Pradesh,524002,18822839,40556750377.6809,2022,2
Andhra Pradesh,530026,12256092,29600523030.089485,2022,2
Andhra Pradesh,517501,9320394,17071503296.033054,2022,2
Andhra Pradesh,517507,7667416,14863715364.820652,2022,2
Andhra Pradesh,520002,7584902,19447767871.79056,2022,2
Andhra Pradesh,530016,6470271,11522114399.303429,2022,2
Andhra Pradesh,515001,6291639,12847256630.386038,2022,2
Andhra Pradesh,522001,6073875,16041957319.95133,2022,2
Andhra Pradesh,520010,5301338,10747157085.983915,2022,2
Andhra Pradesh,516001,4927880,12452111307.590088,2022,2
Andhra Pradesh,530026,10427710,24452749355.343765,2022,3
Andhra Pradesh,517501,9028550,16685152652.27945,2022,3
Andhra Pradesh,517507,7638906,14893051968.861427,2022,3
Andhra Pradesh,524002,6897466,17798259711.658493,2022,3
Andhra Pradesh,522001,6608575,14799455202.072798,2022,3
Andhra Pradesh,520002,6370783,17359205738.798397,2022,3
Andhra Pradesh,530016,6352195,11280121649.92772,2022,3
Andhra Pradesh,515001,6120942,12350133591.116642,2022,3
Andhra Pradesh,520010,5372903,10801020194.878735,2022,3
Andhra Pradesh,516001,5350632,13517253500.100548,2022,3
Andhra Pradesh,530026,10249750,23326515677.88234,2022,4
Andhra Pradesh,517501,9601016,17160601029.470804,2022,4
Andhra Pradesh,517507,8255182,15452889827.310287,2022,4
Andhra Pradesh,530016,6770365,11575693176.866528,2022,4
Andhra Pradesh,515001,6566772,12647557281.819908,2022,4
Andhra Pradesh,522001,6419773,13879436431.018642,2022,4
Andhra Pradesh,520010,5887349,11108836639.890686,2022,4
Andhra Pradesh,518002,5810257,12488419884.161985,2022,4
Andhra Pradesh,520002,5685286,14883019280.330643,2022,4
Andhra Pradesh,516001,5545373,13027211098.677938,2022,4
Andhra Pradesh,517501,15726677,25326343019.0,2023,1
Andhra Pradesh,517507,14231038,24727126661.0,2023,1
Andhra Pradesh,530016,11205270,18608492919.0,2023,1
Andhra Pradesh,515001,11202633,20163905001.0,2023,1
Andhra Pradesh,520010,9654796,17557392337.0,2023,1
Andhra Pradesh,518002,8884834,16390389002.0,2023,1
Andhra Pradesh,516001,8730141,19045859096.0,2023,1
Andhra Pradesh,520011,8055364,14095375533.0,2023,1
Andhra Pradesh,520007,7967416,15216553606.0,2023,1
Andhra Pradesh,530026,7954047,13507938696.0,2023,1
Andhra Pradesh,517501,17533692,27847769343.0,2023,2
Andhra Pradesh,517507,16071649,27735983775.0,2023,2
Andhra Pradesh,530016,12677134,20503632033.0,2023,2
Andhra Pradesh,515001,12455688,22351199564.0,2023,2
Andhra Pradesh,520010,10965771,19535374795.0,2023,2
Andhra Pradesh,518002,9897206,18254635605.0,2023,2
Andhra Pradesh,516001,9681752,21118300896.0,2023,2
Andhra Pradesh,520011,9241075,15629118550.0,2023,2
Andhra Pradesh,520007,9092492,17011522677.0,2023,2
Andhra Pradesh,530026,8876516,14619851366.0,2023,2
Andhra Pradesh,517501,19950308,30481660225.0,2023,3
Andhra Pradesh,517507,18601251,30773975506.0,2023,3
Andhra Pradesh,530016,14464077,22560828048.0,2023,3
Andhra Pradesh,515001,14092751,23787806856.0,2023,3
Andhra Pradesh,520010,12583902,21578557371.0,2023,3
Andhra Pradesh,518002,11433335,19448338656.0,2023,3
Andhra Pradesh,516001,11173043,22836561775.0,2023,3
Andhra Pradesh,520011,10750550,17171820378.0,2023,3
Andhra Pradesh,520007,10452102,18289265117.0,2023,3
Andhra Pradesh,530026,10339712,15999035746.0,2023,3
Andhra Pradesh,517501,20947807,31651864587.0,2023,4
Andhra Pradesh,517507,19563362,31704706880.0,2023,4
Andhra Pradesh,515001,15058936,24656474833.0,2023,4
Andhra Pradesh,530016,14807835,22908401482.0,2023,4
Andhra Pradesh,520010,13194498,22073842410.0,2023,4
Andhra Pradesh,518002,12622748,20976834312.0,2023,4
Andhra Pradesh,516001,12291648,23977992414.0,2023,4
Andhra Pradesh,520011,11506163,18122767533.0,2023,4
Andhra Pradesh,520007,11138627,19087862152.0,2023,4
Andhra Pradesh,530026,10776659,16712123451.0,2023,4
Andhra Pradesh,517501,22460833,32476323911.0,2024,1
Andhra Pradesh,517507,21155088,32810583577.0,2024,1
Andhra Pradesh,515001,15780104,24793022275.0,2024,1
Andhra Pradesh,530016,15216493,23101693785.0,2024,1
Andhra Pradesh,518002,13579522,21708522175.0,2024,1
Andhra Pradesh,520010,13437224,22023579078.0,2024,1
Andhra Pradesh,516001,13395301,25036328694.0,2024,1
Andhra Pradesh,520007,11732309,19602587978.0,2024,1
Andhra Pradesh,520011,11686035,18051723195.0,2024,1
Andhra Pradesh,530026,11146646,17184045480.0,2024,1
Andhra Pradesh,517501,23986953,33556169821.0,2024,2
Andhra Pradesh,517507,22868631,34558591392.0,2024,2
Andhra Pradesh,515001,17089815,26453948910.0,2024,2
Andhra Pradesh,530016,16743937,23999827461.0,2024,2
Andhra Pradesh,518002,14494864,22561931344.0,2024,2
Andhra Pradesh,520010,14454346,22517180237.0,2024,2
Andhra Pradesh,516001,14399825,25836817900.0,2024,2
Andhra Pradesh,520007,12924908,20769498519.0,2024,2
Andhra Pradesh,520011,12694074,18792892701.0,2024,2
Andhra Pradesh,530026,12240656,17816316958.0,2024,2
Andhra Pradesh,517501,36655946,50763786498.0,2024,3
Andhra Pradesh,530016,18172239,25347552111.0,2024,3
Andhra Pradesh,520010,18075083,26040831949.0,2024,3
Andhra Pradesh,520007,17587908,26541441247.0,2024,3
Andhra Pradesh,516001,17436269,29300764711.0,2024,3
Andhra Pradesh,515001,16896071,24626029714.0,2024,3
Andhra Pradesh,520003,16725948,23180849113.0,2024,3
Andhra Pradesh,518002,16312523,24049037089.0,2024,3
Andhra Pradesh,517507,15863409,21911302309.0,2024,3
Andhra Pradesh,530026,15757147,21910848603.0,2024,3
Andhra Pradesh,517501,39124897,52268964187.0,2024,4
Andhra Pradesh,520010,19850150,27884196248.0,2024,4
Andhra Pradesh,520007,19533453,28497311442.0,2024,4
Andhra Pradesh,530016,19427911,26280147124.0,2024,4
Andhra Pradesh,516001,18760414,30182682584.0,2024,4
Andhra Pradesh,520003,18684622,25090723912.0,2024,4
Andhra Pradesh,515001,18361649,25654153931.0,2024,4
Andhra Pradesh,518002,18000208,25530054501.0,2024,4
Andhra Pradesh,530026,17091590,22841467439.0,2024,4
Andhra Pradesh,517507,17014041,22614302334.0,2024,4
Arunachal Pradesh,791110,4253,8605127.65004581,2018,1
Arunachal Pradesh,791111,4207,9841038.918801479,2018,1
Arunachal Pradesh,791102,3286,5671981.37541513,2018,1
Arunachal Pradesh,790116,2704,4457038.562331891,2018,1
Arunachal Pradesh,790104,2114,4578762.301169472,2018,1
Arunachal Pradesh,791109,2112,3137887.500695069,2018,1
Arunachal Pradesh,792131,2097,3667031.7501450847,2018,1
Arunachal Pradesh,791001,2041,5020173.997662732,2018,1
Arunachal Pradesh,791113,1955,6492923.793813149,2018,1
Arunachal Pradesh,792001,1865,2638135.148973316,2018,1
Arunachal Pradesh,791110,7878,19894634.32236063,2018,2
Arunachal Pradesh,791111,7239,20302894.32407169,2018,2
Arunachal Pradesh,791102,6046,11116134.491696559,2018,2
Arunachal Pradesh,790116,4689,11109804.760347228,2018,2
Arunachal Pradesh,790104,4436,10757634.641186869,2018,2
Arunachal Pradesh,792131,4342,9787595.363164986,2018,2
Arunachal Pradesh,791113,4159,10355129.796387024,2018,2
Arunachal Pradesh,792103,3885,10332844.690670341,2018,2
Arunachal Pradesh,792102,3638,13733030.966675913,2018,2
Arunachal Pradesh,791109,3486,8901023.6818946,2018,2
Arunachal Pradesh,791110,13489,28577947.494984522,2018,3
Arunachal Pradesh,791111,10508,33766761.060124576,2018,3
Arunachal Pradesh,791102,9777,18868814.474471845,2018,3
Arunachal Pradesh,791109,8636,14623073.028337255,2018,3
Arunachal Pradesh,790116,6870,19935455.777625345,2018,3
Arunachal Pradesh,792103,6672,16204421.801473193,2018,3
Arunachal Pradesh,790104,6434,18213474.582743015,2018,3
Arunachal Pradesh,792001,6307,16330131.581704907,2018,3
Arunachal Pradesh,791113,6191,14657152.42532165,2018,3
Arunachal Pradesh,792102,5120,16131802.077896373,2018,3
Arunachal Pradesh,791110,18305,50770919.03443284,2018,4
Arunachal Pradesh,791111,14891,50578761.54109968,2018,4
Arunachal Pradesh,791102,11990,28553763.558065224,2018,4
Arunachal Pradesh,790116,10791,42561249.91245334,2018,4
Arunachal Pradesh,792103,8743,23841863.530102827,2018,4
Arunachal Pradesh,790104,8727,28710303.165459957,2018,4
Arunachal Pradesh,791113,8156,19785304.795617044,2018,4
Arunachal Pradesh,791109,7660,17851253.026180793,2018,4
Arunachal Pradesh,792001,7520,18988989.141452394,2018,4
Arunachal Pradesh,792102,6597,21188725.096378893,2018,4
Arunachal Pradesh,791110,21769,56305175.15742187,2019,1
Arunachal Pradesh,791111,18706,57464660.98623066,2019,1
Arunachal Pradesh,791102,14504,35128890.140528455,2019,1
Arunachal Pradesh,790116,13724,44410163.52148189,2019,1
Arunachal Pradesh,791109,11691,24669479.821121186,2019,1
Arunachal Pradesh,791113,10893,28900698.04714023,2019,1
Arunachal Pradesh,790104,10231,29899156.53443486,2019,1
Arunachal Pradesh,792103,10190,28841570.71793741,2019,1
Arunachal Pradesh,792001,9575,24797020.736688815,2019,1
Arunachal Pradesh,790101,9149,26500818.398213305,2019,1
Arunachal Pradesh,791110,28827,80501052.65730712,2019,2
Arunachal Pradesh,791111,24040,77741634.13628484,2019,2
Arunachal Pradesh,791102,14906,38658949.40199398,2019,2
Arunachal Pradesh,790116,13929,48120977.088281885,2019,2
Arunachal Pradesh,791113,12970,37636424.899820864,2019,2
Arunachal Pradesh,790104,12562,43392107.208877556,2019,2
Arunachal Pradesh,791109,12214,28228154.97606074,2019,2
Arunachal Pradesh,792001,11232,29778429.81452021,2019,2
Arunachal Pradesh,792103,11076,30442992.654754497,2019,2
Arunachal Pradesh,790101,10926,36302058.29929494,2019,2
Arunachal Pradesh,791110,38560,104152420.6903958,2019,3
Arunachal Pradesh,791111,32844,92522169.403638,2019,3
Arunachal Pradesh,791102,20744,50221808.10965951,2019,3
Arunachal Pradesh,791113,19591,49174022.06411387,2019,3
Arunachal Pradesh,790116,19201,53454221.51239009,2019,3
Arunachal Pradesh,790104,18759,57742402.565546624,2019,3
Arunachal Pradesh,792103,17253,38310432.22806125,2019,3
Arunachal Pradesh,790101,15882,43198540.62981644,2019,3
Arunachal Pradesh,792001,15645,35020210.50538105,2019,3
Arunachal Pradesh,791109,14867,29287244.191191502,2019,3
Arunachal Pradesh,791110,46210,135166318.90100121,2019,4
Arunachal Pradesh,791111,38960,109780309.4691897,2019,4
Arunachal Pradesh,791113,25720,67044021.64216873,2019,4
Arunachal Pradesh,791102,25493,64172690.788512394,2019,4
Arunachal Pradesh,790104,23418,71137191.35286346,2019,4
Arunachal Pradesh,792103,22297,45950095.40587128,2019,4
Arunachal Pradesh,790101,22263,69716144.70739502,2019,4
Arunachal Pradesh,790116,21777,62382535.12190032,2019,4
Arunachal Pradesh,792001,18262,41638209.32032033,2019,4
Arunachal Pradesh,791109,17833,33159442.663443036,2019,4
Arunachal Pradesh,791110,53858,134164730.89583132,2020,1
Arunachal Pradesh,791111,44651,118592432.50755887,2020,1
Arunachal Pradesh,791113,40087,114373417.73145652,2020,1
Arunachal Pradesh,791102,30846,73201195.2353644,2020,1
Arunachal Pradesh,792103,27462,65003236.302331895,2020,1
Arunachal Pradesh,790116,25027,68279455.36544603,2020,1
Arunachal Pradesh,790104,24414,66277727.27349471,2020,1
Arunachal Pradesh,792001,23370,55255805.31059417,2020,1
Arunachal Pradesh,791001,22588,54519489.86110417,2020,1
Arunachal Pradesh,791109,22374,43679801.42383069,2020,1
Arunachal Pradesh,791110,66660,161486745.43774873,2020,2
Arunachal Pradesh,791111,58840,143307742.43547845,2020,2
Arunachal Pradesh,791102,50996,97581020.8441248,2020,2
Arunachal Pradesh,791113,49710,128006452.94220668,2020,2
Arunachal Pradesh,792103,39797,83935770.26695053,2020,2
Arunachal Pradesh,791001,38760,84597533.513517,2020,2
Arunachal Pradesh,790104,34466,94485243.39779145,2020,2
Arunachal Pradesh,792001,33392,72498626.74427575,2020,2
Arunachal Pradesh,790116,28051,69882584.56823947,2020,2
Arunachal Pradesh,790101,27329,80597964.5697464,2020,2
Arunachal Pradesh,791113,85276,286434881.1365983,2020,3
Arunachal Pradesh,791110,83578,224119989.3692662,2020,3
Arunachal Pradesh,791111,73373,201615153.49178126,2020,3
Arunachal Pradesh,791102,59485,147103673.02159554,2020,3
Arunachal Pradesh,792103,43165,97856482.63015749,2020,3
Arunachal Pradesh,790104,42704,140524891.73905784,2020,3
Arunachal Pradesh,792001,40143,98429547.73142855,2020,3
Arunachal Pradesh,791001,39931,105026195.69865745,2020,3
Arunachal Pradesh,790116,34849,106829704.02580261,2020,3
Arunachal Pradesh,790101,31126,106324283.79932615,2020,3
Arunachal Pradesh,791110,115682,355243299.60706156,2020,4
Arunachal Pradesh,791113,100879,340893583.5488197,2020,4
Arunachal Pradesh,791111,96702,282834295.4196955,2020,4
Arunachal Pradesh,791102,74774,202391786.32094023,2020,4
Arunachal Pradesh,792103,53234,132562026.23941663,2020,4
Arunachal Pradesh,791001,51950,144602123.97611114,2020,4
Arunachal Pradesh,792001,51529,123814287.8204747,2020,4
Arunachal Pradesh,790104,51050,182176489.64400375,2020,4
Arunachal Pradesh,790116,40492,120719478.22915718,2020,4
Arunachal Pradesh,790101,36197,118862457.89585006,2020,4
Arunachal Pradesh,791113,127025,394958954.74942803,2021,1
Arunachal Pradesh,791110,119184,404502103.3179444,2021,1
Arunachal Pradesh,791111,89356,307014656.8532768,2021,1
Arunachal Pradesh,791102,68000,211432038.67254648,2021,1
Arunachal Pradesh,792103,53040,141156670.32558545,2021,1
Arunachal Pradesh,791001,50407,164065117.88460803,2021,1
Arunachal Pradesh,792001,48954,130623865.61265224,2021,1
Arunachal Pradesh,790104,39581,151312863.21053433,2021,1
Arunachal Pradesh,791109,39332,128400296.63511801,2021,1
Arunachal Pradesh,790116,38205,115157748.78556368,2021,1
Arunachal Pradesh,791113,170268,432196673.5193349,2021,2
Arunachal Pradesh,791110,160245,449983951.208361,2021,2
Arunachal Pradesh,791111,122368,333974912.1268044,2021,2
Arunachal Pradesh,791102,87524,235678147.9304313,2021,2
Arunachal Pradesh,792103,76949,179343401.62470114,2021,2
Arunachal Pradesh,791001,68927,214550532.0577654,2021,2
Arunachal Pradesh,792001,64602,146046509.47044832,2021,2
Arunachal Pradesh,790104,52742,184653080.7391938,2021,2
Arunachal Pradesh,790116,52323,145624699.2825492,2021,2
Arunachal Pradesh,790101,48726,157622337.23185942,2021,2
Arunachal Pradesh,791113,225427,582965112.523323,2021,3
Arunachal Pradesh,791110,207417,603165812.3057537,2021,3
Arunachal Pradesh,791111,153845,442067361.42168665,2021,3
Arunachal Pradesh,791102,105715,296166087.7681337,2021,3
Arunachal Pradesh,792103,88032,194244543.03871346,2021,3
Arunachal Pradesh,792001,80894,180486995.1464384,2021,3
Arunachal Pradesh,791001,77128,259793926.03333136,2021,3
Arunachal Pradesh,790116,66461,197947119.60324338,2021,3
Arunachal Pradesh,790104,65008,261069265.84552905,2021,3
Arunachal Pradesh,790101,61516,220804392.11302128,2021,3
Arunachal Pradesh,791113,279958,685093585.2469286,2021,4
Arunachal Pradesh,791110,258928,718387355.2085327,2021,4
Arunachal Pradesh,791111,206496,557846901.7603153,2021,4
Arunachal Pradesh,791102,134017,368703032.41367143,2021,4
Arunachal Pradesh,792103,115871,238038756.74938503,2021,4
Arunachal Pradesh,792001,101771,220359430.80701947,2021,4
Arunachal Pradesh,791001,93449,317887115.43826216,2021,4
Arunachal Pradesh,791109,84621,218599005.03410858,2021,4
Arunachal Pradesh,790116,81804,235869670.0305156,2021,4
Arunachal Pradesh,790101,77658,269438817.2199306,2021,4
Arunachal Pradesh,791113,336780,819363323.7219163,2022,1
Arunachal Pradesh,791110,332485,853173424.1985552,2022,1
Arunachal Pradesh,791111,262617,658150204.3789485,2022,1
Arunachal Pradesh,791102,159945,417052440.2856392,2022,1
Arunachal Pradesh,792103,129210,277477788.7356235,2022,1
Arunachal Pradesh,792001,121068,265189556.26145488,2022,1
Arunachal Pradesh,791109,111918,254266306.42573798,2022,1
Arunachal Pradesh,791001,105769,364396148.4248719,2022,1
Arunachal Pradesh,792110,84017,238200426.2222041,2022,1
Arunachal Pradesh,790116,82546,221708919.60946545,2022,1
Arunachal Pradesh,791110,449672,1063144517.2715561,2022,2
Arunachal Pradesh,791111,365813,825171645.8623393,2022,2
Arunachal Pradesh,791113,293972,636386755.5775489,2022,2
Arunachal Pradesh,791102,202400,506976441.13093287,2022,2
Arunachal Pradesh,792103,171123,328590056.9824293,2022,2
Arunachal Pradesh,792001,168260,347653259.94772595,2022,2
Arunachal Pradesh,791109,160963,328923537.81103456,2022,2
Arunachal Pradesh,791001,138781,429415327.4851847,2022,2
Arunachal Pradesh,792110,104904,274482044.040218,2022,2
Arunachal Pradesh,790116,104888,264639160.7241699,2022,2
Arunachal Pradesh,791110,493396,989512226.2480668,2022,3
Arunachal Pradesh,791111,430374,859784995.1774595,2022,3
Arunachal Pradesh,791113,350164,659314612.6108431,2022,3
Arunachal Pradesh,791102,223033,502704075.98509526,2022,3
Arunachal Pradesh,792001,177984,312906039.70234203,2022,3
Arunachal Pradesh,791109,171234,304861466.0199954,2022,3
Arunachal Pradesh,792103,168900,302218714.13136125,2022,3
Arunachal Pradesh,791001,156417,457311028.7111173,2022,3
Arunachal Pradesh,791112,122875,208103072.98784313,2022,3
Arunachal Pradesh,790116,119024,273945831.9687789,2022,3
Arunachal Pradesh,791110,579246,1065690345.4630343,2022,4
Arunachal Pradesh,791111,486688,876349333.7857587,2022,4
Arunachal Pradesh,791113,386008,654736963.6475468,2022,4
Arunachal Pradesh,791102,261421,545042068.6599071,2022,4
Arunachal Pradesh,792103,210161,343379974.78242886,2022,4
Arunachal Pradesh,792001,208541,333708831.3015753,2022,4
Arunachal Pradesh,791001,204796,538239069.5092747,2022,4
Arunachal Pradesh,791109,199942,337367639.30005294,2022,4
Arunachal Pradesh,791112,153846,233172634.3808441,2022,4
Arunachal Pradesh,791120,140090,339456055.3039629,2022,4
Arunachal Pradesh,791110,1008590,1865632904.0,2023,1
Arunachal Pradesh,791111,831426,1477332363.0,2023,1
Arunachal Pradesh,791113,649989,1121559593.0,2023,1
Arunachal Pradesh,791102,447995,903434926.0,2023,1
Arunachal Pradesh,791001,366870,889778955.0,2023,1
Arunachal Pradesh,792103,365583,601422665.0,2023,1
Arunachal Pradesh,792001,362357,596015826.0,2023,1
Arunachal Pradesh,791109,346011,598732770.0,2023,1
Arunachal Pradesh,791112,271249,420585957.0,2023,1
Arunachal Pradesh,792110,257655,541516308.0,2023,1
Arunachal Pradesh,791110,1284096,2250046634.0,2023,2
Arunachal Pradesh,791111,1052500,1803211887.0,2023,2
Arunachal Pradesh,791113,876188,1385591554.0,2023,2
Arunachal Pradesh,791102,562332,1044263268.0,2023,2
Arunachal Pradesh,791001,513980,1133981925.0,2023,2
Arunachal Pradesh,792103,457250,726708001.0,2023,2
Arunachal Pradesh,792001,438532,644916082.0,2023,2
Arunachal Pradesh,791109,427364,717696530.0,2023,2
Arunachal Pradesh,791112,345029,495018657.0,2023,2
Arunachal Pradesh,791120,332910,680619706.0,2023,2
